"person_id","GALLERY","Book Date","Admission Type","Offense","Hispanic / Latino","RACE","GENDER","Release Date","DEGREE","GRADE"
"e68603398decf14429dd8b88381996f8","424050",2019-07-08,"WARRANT WITH HOLD","Theft","Not Hispanic or Latino","White","M","2019-09-18","F","6"
"4972205c63e70bbba4db4e32507d117c","424093",2019-10-03,"WARRANT ONLY","Driving While Suspended w Prior","Not Hispanic or Latino","Black","F","2019-10-04","M","A"
"18f902fab87b0f228ee146022715cec4","424135",2019-12-04,"OUTRIGHT ONLY","Possession of a Controlled Substance","Not Hispanic or Latino","White","M","2019-12-05","M","A"
"47029d453e9d3ef45b7a190253f7e7c7","424171",2019-07-23,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","White","M","2019-07-24","M","A"
"186a31b0418dab2eecc82fffa10f0c90","424173",2019-11-03,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2019-11-04","M","A"
"2979ede7c9b7164a8c7d95d6ad58d5da","424375",2019-10-18,"WARRANT ONLY","Operating a Motor Vehicle Without Ever Receiving a License","Not Hispanic or Latino","Black","M","2019-10-19","M","C"
"f897a1ca807aa0cba236df014eb22b22","424499",2019-08-01,"WARRANT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2019-08-23","F","5"
"dfa0a60add987a3eb4ed8e0c6a2e8c24","424540",2019-11-14,"WARRANT ONLY","Possession of Cocaine","Not Hispanic or Latino","Black","M","2019-11-19","F","6"
"e6ff80ad78b62e29fd67bb417dc69e0f","424648",2019-09-17,"WARRANT ONLY","Criminal Recklessness","Not Hispanic or Latino","Black","M","2019-09-27","F","6"
"bcfeea23c5fe986382fcde503536ae0c","424662",2019-08-30,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2019-08-31","M","B"
"996c4fe64ef51dff6802e8bd440eb403","424679",2019-09-13,"WARRANT ONLY","Driving While Suspended","Not Hispanic or Latino","Black","M","2019-09-13","M","A"
"4be0aac07a4992e61c6f55b41b1ab164","424812",2019-06-09,"HOLD OTHER LAW ENFORCEMENT","Burglary",NA,"White","M","2019-07-26","F","5"
"a7940340039eda80134cfe632b41c0e8","424823",2019-08-27,"REMAND","Criminal Recklessness",NA,"Black","M","2019-10-10","F","6"
"f72b7e1da5eca36698c0d19f24cf3ef2","424841",2019-07-05,"HOLD OTHER LAW ENFORCEMENT","Possession of Cocaine","Not Hispanic or Latino","Black","M","2019-07-29","F","4"
"4fa9703bfc4509d9b626854b8b3ed8c2","425506",2019-07-19,"REMAND","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2019-07-21","M","C"
"b685c2cfbb8f9414fbca0b2e1a10720c","425591",2019-07-03,"WARRANT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2019-07-08","M","B"
"b685c2cfbb8f9414fbca0b2e1a10720c","425591",2019-07-11,"OUTRIGHT ONLY","Criminal Trespass",NA,"Black","M","2019-07-15","M","A"
"b685c2cfbb8f9414fbca0b2e1a10720c","425591",2019-11-08,"OUTRIGHT ONLY","Theft",NA,"Black","M","2019-11-10","F","6"
"93ec147db369e5be8a66f8fb7d9c316f","425597",2019-06-06,"WARRANT ONLY","Burglary","Not Hispanic or Latino","Black","M","2019-09-10","F","5"
"e6c1ea5166153ca4db573aee7980cf4f","425628",2019-07-30,"WARRANT ONLY","No Charge Applicable","Not Hispanic or Latino","Black","M","2019-07-31",NA,"Q"
"d80089fd5a17c74f997d08c252682315","425847",2019-11-25,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2019-11-26","F","6"
"3bdd8bbed3c5517573f25d3c7e570ae9","425929",2019-10-23,"WARRANT ONLY","Criminal Recklessness","Not Hispanic or Latino","Black","M","2019-10-25","F","6"
"05ef0bb3c837126210f836c223fe668a","426061",2019-04-11,"OUTRIGHT ONLY","Dealing in Methamphetamine","Not Hispanic or Latino","Black","M","2019-08-01","F","2"
"05ef0bb3c837126210f836c223fe668a","426061",2019-10-18,"WARRANT ONLY","Dealing in Methamphetamine","Not Hispanic or Latino","Black","M","2019-11-02","F","2"
"85bfe540aa1370d1888a4fd00cda0f3f","426305",2019-07-12,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2019-07-12","M","B"
"fa151e67d396e4e9cfd067ef4b8b9742","426316",2019-07-13,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2019-07-13","F","6"
"fbd9b87c8fc44e0ec2e7cf0b389d163f","426387",2019-08-13,"OUTRIGHT ONLY","Visiting a Common Nuisance - Controlled Substances","Not Hispanic or Latino","Black","F","2019-08-14","M","B"
"6872198aca7eb45c97ba01e4e6edc60f","426456",2019-09-02,"OUTRIGHT ONLY","Criminal Recklessness",NA,"Black","M","2019-09-06","F","5"
"a4dcbd6bc4e75a3ad8e8ac1e22782b10","426525",2019-07-14,"OUTRIGHT ONLY","Possession of Cocaine","Not Hispanic or Latino","Black","M","2019-07-19","F","6"
"f232b098b18e96245b0bf37cb0cae493","426543",2019-07-13,"OUTRIGHT ONLY","Operating a Motor Vehicle After Forfeiture of License for Life","Not Hispanic or Latino","White","M","2019-12-27","F","5"
"a9d367ce038ebd942c50233f993473c1","426544",2019-08-03,"OUTRIGHT ONLY","Battery","Not Hispanic or Latino","Black","M","2019-08-07","M","A"
"a9d367ce038ebd942c50233f993473c1","426544",2019-12-16,"OUTRIGHT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","Black","M","2019-12-22","F","6"
"eebf8447946861374311f9ca56b83237","426578",2019-08-07,"WARRANT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2019-08-09","F","6"
"d4b5ae84d5009296204917dfa67ae6c1","426586",2019-09-18,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","M","2019-10-28","F","4"
"bb0b875835660e4d27282a13777d4c8c","426703",2019-12-11,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2019-12-11","M","B"
"05bc9ff85ad3f9f336deeff42a2ffb8d","426806",2019-11-14,"OUTRIGHT ONLY","Visiting a Common Nuisance - Controlled Substances","Not Hispanic or Latino","Black","F","2019-11-15","M","A"
"772d1f489bab627462e4f858b08a23b4","426972",2019-08-05,"WARRANT ONLY","Burglary","Not Hispanic or Latino","White","M","2019-08-16","F","5"
"095a6d2da8fa031c90c037386a9ee74b","427040",2019-07-24,"OUTRIGHT ONLY","Battery by Bodily Waste","Not Hispanic or Latino","Black","M","2019-07-26","F","6"
"576926eb650eb0d53e8a5fa05e574921","427084",2019-07-13,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","White","M","2019-07-13","M","A"
"7ecf87a487ad6782e5ce56f636ef2d16","427187",2019-03-25,"HOLD OTHER LAW ENFORCEMENT","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2019-09-27","F","6"
"ed827c730ec2f8ad5e6a4cf0557e5213","427303",2019-10-24,"WARRANT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2019-10-27","M","A"
"a9e1702bfec9d7081d8f86522b8980df","427403",2019-12-04,"OUTRIGHT WITH WARRANTS","Driving While Suspended w Prior","Not Hispanic or Latino","Black","F","2019-12-11","M","A"
"5f93a34a869ee4d287f06cd01b175080","427457",2019-07-06,"WARRANT ONLY","Criminal Mischief","Not Hispanic or Latino","Black","F","2019-07-09","M","B"
"1d58d2f5213517db23d06cea9dde40c3","427602",2019-08-26,"WARRANT ONLY","Residential Entry","Not Hispanic or Latino","White","M","2019-11-22","F","6"
"ee4c8602ab109475421e77f55dac7c44","427780",2019-10-31,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","F","2019-11-04","M","A"
"9e351236c88f0a5a2d4ec8a97e13e1af","427883",2019-07-16,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","White","F","2019-07-19","M","A"
"9e351236c88f0a5a2d4ec8a97e13e1af","427883",2019-11-29,"WARRANT ONLY","Operating a Motor Vehicle Without Financial Responsibility","Not Hispanic or Latino","White","F","2019-11-30","M","C"
"6151bdbe517a4a8cd5951f5993ba4eb8","428070",2019-11-08,"OUTRIGHT ONLY","Carrying a Handgun Without a License","Not Hispanic or Latino","Black","M","2019-11-09","M","A"
"4716af4349ca6695c7d70d3bf66f4461","428215",2019-10-07,"OUTRIGHT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2019-10-07","M","A"
"576b9409285ba930dec86d81a1b11a7a","428324",2019-08-03,"OUTRIGHT ONLY","Intimidation",NA,"White","M","2019-08-06","F","6"
"576b9409285ba930dec86d81a1b11a7a","428324",2019-08-23,"WARRANT ONLY","Intimidation","Not Hispanic or Latino","White","M","2019-08-26","F","6"
"1eaddd5dc41599933ecdceebfedad84c","428359",2019-05-25,"HOLD OTHER LAW ENFORCEMENT","Auto Theft","Not Hispanic or Latino","White","M","2019-08-05","F","5"
"ce1deaf2fec936bd554ba47c90171e4a","428426",2019-11-25,"REMAND","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","Black","M","2019-12-02","F","6"
"656db725e858eb2d61d23065983a23af","428466",2019-08-31,"OUTRIGHT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","F","2019-09-03","F","6"
"672d2db7fb377966a8c8ff2722a4c238","428627",2019-09-03,"OUTRIGHT ONLY","Intimidation","Not Hispanic or Latino","White","M","2019-09-28","F","5"
"44f6bd3b6dd9fadb89357ca9988bc409","428643",2019-09-22,"WARRANT ONLY","No Charge Applicable","Not Hispanic or Latino","Black","M","2019-09-22",NA,"Q"
"379f3acc206cb81cb0220bad2f640042","428678",2019-09-14,"OUTRIGHT WITH WARRANTS","Possession of Paraphernalia","Not Hispanic or Latino","Black","M","2019-09-17","M","A"
"aeceb97343ac39a02fa3355f134f7553","428754",2019-09-17,"OUTRIGHT WITH WARRANTS","Theft","Not Hispanic or Latino","Black","M","2019-10-09","F","6"
"aeceb97343ac39a02fa3355f134f7553","428754",2019-12-04,"OUTRIGHT WITH WARRANTS","Theft","Not Hispanic or Latino","Black","M","2019-12-12","F","6"
"5fa1f5f166f0abf9bb5c479257c98f6a","428838",2019-07-30,"HOLD OTHER LAW ENFORCEMENT","Theft","Not Hispanic or Latino","Black","M","2019-08-29","F","6"
"5fa1f5f166f0abf9bb5c479257c98f6a","428838",2019-11-14,"OUTRIGHT ONLY","Auto Theft",NA,"Black","M","2019-11-19","F","6"
"bc091b894ac82040d2b4e3372427e27a","428897",2019-09-09,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","F","2019-09-11","F","6"
"5cfd401780f51fa14c06e1d1401dda3e","428988",2019-08-02,"WARRANT ONLY","Robbery","Not Hispanic or Latino","Black","M","2019-08-23","F","B"
"5cfd401780f51fa14c06e1d1401dda3e","428988",2019-10-24,"WARRANT ONLY","Robbery","Not Hispanic or Latino","Black","M","2019-11-18","F","O"
"edc7a8352b74728e10e584b7d6c8000a","429122",2019-11-07,"WARRANT ONLY","Failure to Register as a Sex or Violent Offender","Not Hispanic or Latino","White","M","2019-12-07","F","5"
"27ba176e6d3dd5bcdde2d1a8e99361a0","429330",2019-12-01,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","M","2019-12-06","F","6"
"a5b9a29f638e4f9f784c8d92ff79a7ce","429523",2019-09-08,"OUTRIGHT ONLY","Driving While Suspended w Prior","Not Hispanic or Latino","Black","M","2019-09-08","M","A"
"5d30a1fc64eaca7990e82c81a6355525","429651",2019-09-28,"OUTRIGHT ONLY","Invasion of Privacy","Not Hispanic or Latino","White","M","2019-10-01","M","B"
"5d30a1fc64eaca7990e82c81a6355525","429651",2019-10-24,"WARRANT ONLY","Invasion of Privacy","Not Hispanic or Latino","White","M","2019-10-28","M","A"
"5d30a1fc64eaca7990e82c81a6355525","429651",2019-12-22,"WARRANT ONLY","Invasion of Privacy","Not Hispanic or Latino","White","M","2019-12-27","M","A"
"9e0d91936a03d0ebd69b258acbb68775","429746",2019-07-04,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","M","2019-07-05","M","A"
"9e0d91936a03d0ebd69b258acbb68775","429746",2019-11-11,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","M","2019-11-13","F","6"
"dd0381df934882bc4ff98dee4e68b794","429786",2019-10-02,"WARRANT ONLY","Theft of a Firearm","Not Hispanic or Latino","Black","M","2019-12-13","F","6"
"1ec245339eacc2cda1f858401c798709","429837",2019-08-15,"WARRANT ONLY","Driving While Suspended w Prior","Not Hispanic or Latino","Black","M","2019-08-15","M","A"
"38483db9461fc16b74602b0771d17d5b","429865",2019-09-23,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","White","M","2019-09-26","F","6"
"413f8923e8d33e8df9b063f3786b9af7","429942",2019-10-19,"WARRANT ONLY","Dealing in Methamphetamine","Not Hispanic or Latino","White","M","2019-11-05","F","3"
"295ee8c852d9921585c4f6917043ecad","430025",2019-11-24,"WARRANT ONLY","Domestic Battery","Not Hispanic or Latino","White","M","2019-11-27","F","5"
"9c2de91142af9ed4b062ddb549b8fa41","430109",2019-08-18,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated Endangering a Person",NA,"White","F","2019-08-18","M","A"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-07-04,"OUTRIGHT ONLY","Disorderly Conduct","Not Hispanic or Latino","White","M","2019-07-05","M","B"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-07-12,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","White","M","2019-07-13","M","A"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-09-01,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2019-09-03","M","B"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-09-09,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2019-09-11","M","B"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-09-21,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2019-09-22","M","B"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-10-02,"WARRANT ONLY","Criminal Trespass","Not Hispanic or Latino","White","M","2019-10-09","M","A"
"5516ac0995c24c6d591f8b0531d4bbb4","430353",2019-12-01,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","White","M","2019-12-01","M","A"
"cb9c998d1908f2dca3995176bf394209","430440",2018-12-01,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","White","M","2019-07-16","F","6"
"b7b7da86416389c89cc1cb500e66273f","430461",2019-06-06,"REMAND","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","Black","M","2019-07-26","F","6"
"d8d05ceab71457ddece68d829eac240b","430484",2019-07-25,"REMAND","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","White","M","2019-07-28","M","A"
"a11246cd3ff1d2a279e97aa0e02af8a4","430562",2019-10-19,"OUTRIGHT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","Black","M","2019-10-19","M","A"
"a11246cd3ff1d2a279e97aa0e02af8a4","430562",2019-11-03,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2019-11-03","M","A"
"4c873919e5d4639aaec44a34df12a0e9","430697",2019-07-17,"WARRANT ONLY","Driving While Suspended w Prior","Not Hispanic or Latino","White","F","2019-07-18","M","A"
"3bb9c8f0eed12aa3c427509ed5bdc8b5","430753",2019-08-17,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2019-08-18","M","A"
"f9d5d64a45e02816bc62708aaf8b78c8","430836",2019-11-27,"OUTRIGHT ONLY","Theft",NA,"Black","M","2019-11-28","M","A"
"f9d5d64a45e02816bc62708aaf8b78c8","430836",2019-12-02,"WARRANT ONLY","Armed Robbery",NA,"Black","M","2019-12-05","F","3"
"4b274e60943bb325cf3180af9575df79","430930",2018-10-10,"OUTRIGHT ONLY","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2019-08-27","F","4"
"5ab4c81441bfbfe30594fec6ab224c14","431075",2019-09-20,"OUTRIGHT ONLY","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","Black","M","2019-09-23","F","5"
"fd6833cfa1ed14849dd62e32332def07","431098",2019-07-30,"REMAND","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2019-08-04","M","A"
"84acfdbe7cd4f939507fe3acf90aa49f","431296",2019-10-23,"OUTRIGHT ONLY","Unlawful Possession of a Firearm by a Serious Violent Felon","Not Hispanic or Latino","Black","M","2019-11-08","F","4"
"e2daa3d901acde217d67cd7d0d7a2713","431574",2019-08-26,"WARRANT ONLY","Domestic Battery by Means of a Deadly Weapon","Not Hispanic or Latino","Black","F","2019-10-19","F","5"
"5820e6cdc6ca4754c868fe5b19e633cb","431648",2019-12-26,"WARRANT ONLY","Driving While Suspended w Prior","Not Hispanic or Latino","Black","F","2019-12-30","M","A"
"414ac21f54c496da82847688d9c39b30","431931",2019-07-29,"WARRANT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","Black","M","2019-08-09","F","5"
"18bfad49d2d4aa5794ff2ef65f8834fe","431974",2019-12-14,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","Black","M","2019-12-14","M","B"
"9b6baea462d95f61678b8158576241f1","432078",2019-08-25,"WARRANT ONLY","Theft","Not Hispanic or Latino","Black","M","2019-08-26","F","6"
"744ae1e73cc08e284d75efe8ce1d985d","432162",2019-10-07,"OUTRIGHT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2019-10-07","M","A"
"744ae1e73cc08e284d75efe8ce1d985d","432162",2019-11-24,"WARRANT ONLY","Criminal Trespass","Not Hispanic or Latino","Black","M","2019-11-27","M","A"
"1dc0ce633d5cd0ce8ab98618cbc9e5f6","432180",2019-11-30,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","F","2019-11-30","M","A"
"75d541c5ad9572ae84f244764cf58497","432190",2019-10-01,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2019-10-02","M","B"
"13046e7d5d6d4b882696d110f96dfb67","432230",2019-10-01,"OUTRIGHT ONLY","Residential Entry","Not Hispanic or Latino","White","M","2019-10-03","F","6"
"13046e7d5d6d4b882696d110f96dfb67","432230",2019-10-29,"REMAND","Criminal Trespass","Not Hispanic or Latino","White","M","2019-10-31","M","A"
"13d1c7ce8b564471bfb87755bbf6b050","432238",2019-08-29,"WARRANT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","White","M","2019-08-30","M","A"
"ce5ed78ec59305d9d2162c138c6f09e6","432262",2019-05-20,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","M","2019-08-28","F","6"
"1edabab86eb12d2462136338673d177f","432367",2019-03-10,"WARRANT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2019-09-17","F","6"
"256436b72b562ed003af12ab527f1c77","432413",2019-08-26,"WARRANT ONLY","Robbery","Not Hispanic or Latino","Black","M","2019-10-16","F","3"
"b01eb93d25b91f247b94c0b4fd8d0504","432481",2019-09-18,"WARRANT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","Black","M","2019-09-25","F","6"
"b01eb93d25b91f247b94c0b4fd8d0504","432481",2019-10-04,"WARRANT ONLY","Battery Against a Public Safety Official","Not Hispanic or Latino","Black","M","2019-10-09","F","6"
"be2435eeae896ded5b12807adacfef31","432512",2019-08-20,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","F","2019-08-23","F","6"
"42a25cd85d6f0aeb1029d5ca9c0add8e","432792",2019-07-19,"WARRANT ONLY","Theft",NA,"White","F","2019-07-30","F","6"
"17719154b2973030d25cf1df8090a1e3","432814",2019-09-03,"WARRANT ONLY","Possession of Cocaine","Not Hispanic or Latino","White","F","2019-09-18","F","6"
"4e50ccdf1e56c12c7364c26eefebaf17","432817",2019-11-07,"REMAND","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","Black","M","2019-11-09","M","A"
"d7af6c3ec93bd760fab821064c04ce9c","432843",2019-07-31,"OUTRIGHT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2019-09-13","F","6"
"1962f95e65f754b94c29397e9fa9ae7c","432873",2019-09-11,"HOLD OTHER LAW ENFORCEMENT","Possession of Cocaine",NA,"White","F","2019-09-18","F","6"
"bb2b36973cb1650ce800f376740c6d37","433177",2019-08-19,"OUTRIGHT WITH HOLD","Driving While Suspended w Prior","Not Hispanic or Latino","White","M","2019-08-24","M","A"
"c3273ea72736727cf0de07c23b632ae5","433275",2019-10-14,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","F","2019-10-18","F","6"
"1421788fb46240823ed419919048ac66","433281",2019-09-27,"OUTRIGHT ONLY","Residential Entry","Not Hispanic or Latino","White","F","2019-09-28","F","6"
"3e80628d11fc52a0e505ec0be1355d40","433282",2019-10-05,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated Endangering a Person",NA,"Black","F","2019-10-05","M","A"
"3ef67f441b6761cbe8b2d6e4c03c1f3e","433300",2018-08-10,"HOLD OTHER LAW ENFORCEMENT","Reckless Homicide","Not Hispanic or Latino","Black","M","2019-08-12","F","5"
"60033ba82aa76a151e3e7fae33ef67cd","433376",2019-09-11,"OUTRIGHT ONLY","Operating a Vehicle While Intoxicated","Not Hispanic or Latino","Black","M","2019-09-13","M","A"
"60033ba82aa76a151e3e7fae33ef67cd","433376",2019-10-08,"WARRANT ONLY","Criminal Recklessness","Not Hispanic or Latino","Black","M","2019-10-24","F","6"
"1fd66409c7894ef9302fe9f5e582ddf2","433661",2019-10-26,"HOLD OTHER LAW ENFORCEMENT","Check Deception","Not Hispanic or Latino","White","M","2019-10-30","M","A"
"11d075e92be42e3b883940f0adb1adf1","433961",2019-04-13,"HOLD OTHER LAW ENFORCEMENT","Theft","Not Hispanic or Latino","Black","F","2019-12-11","F","6"
"b13bf1c1ad9426ab3376ed39b717fdab","433972",2019-07-21,"OUTRIGHT ONLY","Possession of Paraphernalia","Not Hispanic or Latino","Black","M","2019-07-21","F","6"
"b13bf1c1ad9426ab3376ed39b717fdab","433972",2019-08-18,"OUTRIGHT WITH WARRANTS","Possession of Paraphernalia","Not Hispanic or Latino","Black","M","2019-08-20","F","6"
"b13bf1c1ad9426ab3376ed39b717fdab","433972",2019-09-01,"OUTRIGHT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","Black","M","2019-09-09","F","6"
"1e9e68976e556e593d7acd14940a4427","433996",2019-07-16,"WARRANT ONLY","Possession of Methamphetamine","Not Hispanic or Latino","White","M","2019-07-26","F","6"
"1e9e68976e556e593d7acd14940a4427","433996",2019-10-30,"OUTRIGHT WITH WARRANTS","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","White","M","2019-12-05","F","6"
"1e9e68976e556e593d7acd14940a4427","433996",2019-12-09,"REMAND","Operating a Vehicle as an Habitual Traffic Violator","Not Hispanic or Latino","White","M","2019-12-15","F","6"
"e3f3368c7703a1f901b022b653c1a3b2","434008",2019-08-27,"OUTRIGHT ONLY","Possession of a Controlled Substance","Not Hispanic or Latino","Black","M","2019-08-27","M","A"
"e3f3368c7703a1f901b022b653c1a3b2","434008",2019-08-28,"HOLD OTHER LAW ENFORCEMENT","Possession of a Controlled Substance","Not Hispanic or Latino","Black","M","2019-09-19","F","6"
"e3f3368c7703a1f901b022b653c1a3b2","434008",2019-11-01,"WARRANT WITH HOLD","Possession of a Controlled Substance","Not Hispanic or Latino","Black","M","2019-11-08","F","6"
"70388b96346e7c6ccc5bc4123da647ca","434028",2019-11-25,"HOLD OTHER LAW ENFORCEMENT","Theft","Not Hispanic or Latino","White","M","2019-11-27","M","A"
"180088f6196668a26a329ff84dcd89c8","434110",2019-08-14,"OUTRIGHT ONLY","Unauthorized Entry of a Motor Vehicle",NA,"White","M","2019-08-15","M","A"
"7474dc531355433ab74fdd1d5d19a9ad","434203",2019-11-14,"WARRANT ONLY","Operating a Vehicle as an Habitual Traffic Violator",NA,"Black","M","2019-11-19","F","6"
"ecceb3719458c057f204e65251f57cfe","434420",2019-08-29,"WARRANT ONLY","Theft","Not Hispanic or Latino","White","M","2019-09-03","F","6"
"5771743f68c0e5a5d4ff0a4b6859618d","434492",2019-08-21,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","Black","M","2019-08-22","M","A"
"b716c97e3f94952f3d8624ed0cd122c0","434539",2019-11-09,"OUTRIGHT ONLY","Domestic Battery","Not Hispanic or Latino","Black","F","2019-11-12","M","A"
"d88162ffe34654f8fc3dd4c98b46786a","434542",2019-11-05,"OUTRIGHT ONLY","Intimidation","Not Hispanic or Latino","White","M","2019-11-07","F","6"
"b738720d467fbc403172697eddfd66ad","434573",2019-07-26,"WARRANT WITH HOLD","Resisting Law Enforcement","Not Hispanic or Latino","White","M","2019-08-08","M","A"
"b1dd90cb11fa4bd9023a252723298e4c","434623",2019-06-14,"OUTRIGHT ONLY","Battery Resulting in Bodily Injury","Not Hispanic or Latino","White","M","2019-07-30","M","A"
"b1dd90cb11fa4bd9023a252723298e4c","434623",2019-08-24,"OUTRIGHT ONLY","Invasion of Privacy","Not Hispanic or Latino","White","M","2019-09-25","M","B"
"27fb4f54591e9402cbaf6983679bcb97","434654",2019-09-02,"OUTRIGHT ONLY","Public Intoxication","Not Hispanic or Latino","White","M","2019-09-03","M","B"
"4e6de748822d387898f0989923dda9e1","434717",2019-09-13,"REMAND","Battery","Not Hispanic or Latino","Black","M","2019-09-26","F","5"
"cd3edbd55cf7df198c7ad4671e54ae54","434744",2019-09-02,"WARRANT ONLY","Theft","Not Hispanic or Latino","White","M","2019-09-09","F","6"
"6ea84936332db74373cc9794904df505","434777",2019-09-09,"WARRANT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","F","2019-10-24","F","3"
"8c296df0789c6fb8b39f51cc3c483eee","434818",2019-10-25,"OUTRIGHT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","M","2019-10-25","F","6"
"2a2b1cb0fc1977b7cc6e36c6547c9295","434865",2019-10-23,"OUTRIGHT WITH WARRANTS","Battery Resulting in Bodily Injury to a Public Safety Officer","Not Hispanic or Latino","Black","M","2019-10-26","F","5"
"9adaaeb8d2ee6c87830cc54551175ee8","434975",2019-09-08,"OUTRIGHT ONLY","Theft","Not Hispanic or Latino","White","M","2019-09-10","M","A"
"dbdc2c473c063306ba3f561a7671add2","435080",2019-08-31,"OUTRIGHT ONLY","Possession of a Narcotic Drug","Not Hispanic or Latino","Black","M","2019-09-02","F","5"
"dbdc2c473c063306ba3f561a7671add2","435080",2019-09-10,"REMAND","Dealing in a Narcotic Drug","Not Hispanic or Latino","Black","M","2019-10-08","F","2"
"1dc8018e94bc1d565eb2ba22ea2acf67","435159",2019-09-22,"OUTRIGHT ONLY","Resisting Law Enforcement","Not Hispanic or Latino","White","M","2019-12-12","F","6"
"23f63ca03fd254319937766e4ab44619","435180",2019-09-19,"OUTRIGHT ONLY","Prostitution","Not Hispanic or Latino","Black","F","2019-09-20","M","A"
"3fa999ba1a7d34084971f139e8a31478","435252",2018-10-06,"HOLD OTHER LAW ENFORCEMENT","Burglary","Not Hispanic or Latino","Black","M","2019-10-07","F","4"
"8a0da600ee5afa1e4dfa75566ec37749","435323",2019-09-11,"WARRANT ONLY","Operating a Vehicle While Intoxicated Endangering a Person","Not Hispanic or Latino","Black","M","2019-09-14","F","6"
